,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
4932689,350,CASH_IN,360054.37,C1266633542,11987.0,372041.37,C418940042,1348726.55,988672.18,0
4092229,301,CASH_IN,349976.15,C1395488007,2321.0,352297.15,C1148921067,3117365.94,2621279.46,0
5988261,415,TRANSFER,1675153.28,C871029924,1675153.28,0.0,C1466367171,0.0,0.0,1
1835521,163,CASH_OUT,105207.68,C446499125,5067.0,0.0,C194302894,13612198.79,13717406.47,0
2897553,228,CASH_OUT,497526.17,C818466696,497526.17,0.0,C2025446764,0.0,497526.17,1
2921585,229,CASH_OUT,14443.79,C312262823,166520.38,152076.59,C397865786,376098.1,390541.89,0
6215637,589,PAYMENT,15333.07,C1000214307,276531.97,261198.9,M2096042863,0.0,0.0,0
3628710,274,TRANSFER,24279.32,C1174268918,24279.32,0.0,C1953342406,0.0,0.0,1
5987903,410,CASH_OUT,124202.04,C18416258,124202.04,0.0,C1547230458,4212193.08,4336395.13,1
4701241,331,CASH_IN,269528.77,C1356766127,0.0,269528.77,C1243567669,328260.76,58732.0,0
5036595,354,PAYMENT,3344.62,C1556773833,27635.0,24290.38,M1428420684,0.0,0.0,0
1298426,136,CASH_OUT,468632.87,C348650271,20673.0,0.0,C1794787901,746590.4,1215223.27,0
3345741,253,CASH_OUT,177624.05,C275590468,9959.0,0.0,C2115835598,7464310.76,7641934.81,0
4180337,304,CASH_IN,17438.21,C1642669510,142.0,17580.21,C1724832794,784900.32,767462.11,0
2984352,231,PAYMENT,24084.24,C1710592638,30465.0,6380.76,M760943301,0.0,0.0,0
2779309,214,CASH_OUT,116419.58,C1788778854,116419.58,0.0,C1212953381,177874.9,294294.48,1
5563737,388,TRANSFER,20393.12,C1860777745,20393.12,0.0,C2094058620,0.0,0.0,1
4785634,340,TRANSFER,92145.4,C1372492756,92145.4,0.0,C1868659811,0.0,0.0,1
5994541,422,CASH_OUT,40591.72,C1177353473,40591.72,0.0,C881219038,276257.36,316849.08,1
6010863,444,TRANSFER,1108140.19,C1275336083,1108140.19,0.0,C173424746,0.0,0.0,1
3830012,282,CASH_OUT,8091.78,C1510812683,8091.78,0.0,C637384510,272960.57,281052.35,1
5725539,398,CASH_OUT,102305.48,C592833043,99877.0,0.0,C1792623698,0.0,102305.48,0
5373730,376,CASH_OUT,248123.95,C1876256795,248123.95,0.0,C2126149850,614200.3,862324.25,1
1030582,74,CASH_OUT,158489.29,C1003023037,158489.29,0.0,C1969565765,0.0,158489.29,1
6360740,716,TRANSFER,921393.95,C1878448827,921393.95,0.0,C765829328,0.0,0.0,1
576367,32,CASH_OUT,404165.06,C254731202,404165.06,0.0,C1749677978,0.0,404165.06,1
4081346,301,PAYMENT,19468.36,C1587296982,12523.0,0.0,M1041472474,0.0,0.0,0
6014709,450,TRANSFER,10000000.0,C524119157,19228514.1,9228514.1,C1979637041,0.0,0.0,1
4054764,300,CASH_OUT,2217.47,C2024650677,2605.0,387.53,C748857652,0.0,2217.47,0
3163674,237,TRANSFER,10000000.0,C180127057,13924102.18,3924102.18,C2029456603,0.0,0.0,1
6353620,706,CASH_OUT,265961.0,C1978041486,265961.0,0.0,C1543581230,9354076.45,9620037.45,1
3960320,295,TRANSFER,4531343.47,C1067203186,4531343.47,0.0,C1086076552,0.0,0.0,1
1034205,93,TRANSFER,175313.96,C1863782967,175313.96,0.0,C1170590191,0.0,0.0,1
6351143,699,TRANSFER,84480.05,C144024686,84480.05,0.0,C241184394,0.0,0.0,1
6036907,478,CASH_OUT,3550.93,C100822247,3758.46,207.53,C1557753656,11906735.42,11910286.34,0
6020271,461,CASH_OUT,1028284.82,C2004363483,1028284.82,0.0,C165602524,0.0,1028284.82,1
6358053,712,CASH_OUT,6514.47,C1710479946,6514.47,0.0,C940718761,893602.62,900117.09,1
1045879,95,CASH_OUT,655676.97,C1072220674,655676.97,0.0,C2110200242,53614.28,709291.25,1
1660778,158,PAYMENT,17415.0,C974100886,12332.0,0.0,M192287756,0.0,0.0,0
1030340,58,CASH_OUT,106673.26,C160197221,106673.26,0.0,C431559844,0.0,106673.26,1
6007569,431,TRANSFER,526071.46,C1724071075,526071.46,0.0,C270502342,0.0,0.0,1
1030282,52,CASH_OUT,128426.58,C742996578,128426.58,0.0,C11731793,0.0,128426.58,1
6271783,620,TRANSFER,295205.08,C668078462,295205.08,0.0,C1570004468,0.0,0.0,1
3670249,276,TRANSFER,2554948.41,C1323434456,2554948.41,0.0,C934748143,0.0,0.0,1
924131,43,PAYMENT,7394.25,C176207330,0.0,0.0,M1059338592,0.0,0.0,0
5563725,387,TRANSFER,9110884.44,C1402670582,9110884.44,0.0,C1633747285,0.0,0.0,1
1048649,95,TRANSFER,53062.52,C146522698,53062.52,0.0,C1122850221,0.0,0.0,1
3363957,254,CASH_OUT,653949.74,C1985193615,653949.74,0.0,C967226405,1404475.93,2058425.67,1
1928927,168,PAYMENT,282.65,C438677311,147151.6,146868.95,M935356596,0.0,0.0,0
5187818,362,TRANSFER,10000000.0,C1208192074,17677120.59,7677120.59,C255905586,0.0,0.0,1
6029805,471,CASH_OUT,61713.74,C1961671253,233694.0,171980.26,C422656747,1263321.44,1325035.18,0
6064034,504,TRANSFER,1380940.73,C355341825,1380940.73,0.0,C1803466498,0.0,0.0,1
1070021,122,CASH_OUT,355832.18,C348049773,355832.18,0.0,C1765590670,92057.45,447889.63,1
5358204,375,CASH_OUT,45746.52,C582764432,0.0,0.0,C48742635,77721.67,123468.19,0
4785666,342,TRANSFER,21279.19,C1200071210,21279.19,0.0,C794836195,0.0,0.0,1
3283248,251,CASH_OUT,18599.54,C93093098,0.0,0.0,C1802359782,1111657.31,1130256.84,0
3637663,274,CASH_IN,387057.11,C1130112014,24807862.99,25194920.1,C1085430400,711303.2,324246.08,0
2539530,206,TRANSFER,5903046.38,C338408648,5903046.38,0.0,C1667746886,0.0,0.0,1
1614116,156,PAYMENT,23462.17,C1069687649,145323.7,121861.53,M371169342,0.0,0.0,0
6265346,614,CASH_OUT,424700.99,C548890827,424700.99,0.0,C1881121071,646139.13,1070840.13,1
2552738,206,TRANSFER,154196.49,C1983440446,154196.49,0.0,C883310788,0.0,0.0,1
5987484,409,CASH_OUT,1050135.78,C866706747,1050135.78,0.0,C1726408560,4365234.19,5415369.97,1
6271527,619,CASH_IN,203121.56,C1843667860,804117.94,1007239.5,C716668763,329201.0,126079.44,0
1030466,66,CASH_OUT,7169129.94,C877157675,7169129.94,0.0,C357180483,0.0,7169129.94,1
6296764,680,TRANSFER,1819405.69,C256643277,1819405.69,0.0,C865759561,0.0,0.0,1
5675133,397,CASH_OUT,23350.79,C1058561543,0.0,0.0,C230179884,576260.71,599611.5,0
1674935,158,CASH_IN,137462.78,C1372986926,4908.0,142370.78,C83599466,1672257.21,1534794.43,0
6006721,430,TRANSFER,326394.8,C541833778,326394.8,0.0,C36684141,0.0,0.0,1
685462,36,CASH_OUT,218535.02,C840166276,33262.0,0.0,C623302137,105433.12,786729.16,0
5996147,423,CASH_IN,18497.55,C449006648,5786273.13,5804770.68,C1259799663,4553402.93,4534905.38,0
4482719,324,CASH_IN,399616.02,C1454212618,40466.0,440082.02,C1937689819,40959.42,0.0,0
2986112,231,TRANSFER,400758.85,C1881462722,400758.85,0.0,C418637698,0.0,0.0,1
3646107,275,PAYMENT,11156.56,C796721375,125601.0,114444.44,M1608363679,0.0,0.0,0
6262140,610,TRANSFER,646676.42,C1136893398,646676.42,0.0,C850364228,0.0,0.0,1
5188029,365,CASH_OUT,86258.11,C2116603253,86258.11,0.0,C1764741760,71277.81,157535.92,1
2822105,226,CASH_OUT,368155.6,C1954662488,33361.0,0.0,C369756454,115876.67,484032.27,0
1581897,155,PAYMENT,9579.26,C1272528883,0.0,0.0,M753358509,0.0,0.0,0
3928326,285,TRANSFER,212975.59,C1926292993,212975.59,0.0,C1181920109,0.0,0.0,1
6064982,507,TRANSFER,244153.94,C1613024092,244153.94,0.0,C1699421282,0.0,0.0,1
5861255,403,CASH_OUT,190396.59,C61184165,10205.0,0.0,C61665184,12746.83,203143.41,0
4628994,329,CASH_OUT,233323.97,C1575856440,13256.0,0.0,C1307554091,1611.71,234935.68,0
544679,21,CASH_IN,86420.89,C1208970650,1326.0,87746.89,C1593224523,0.0,0.0,0
1070139,125,CASH_OUT,621569.61,C2048762719,621569.61,0.0,C177739457,270256.82,891826.43,1
4672435,331,CASH_OUT,86382.92,C1112557083,118356.0,31973.08,C899673855,390600.46,476983.38,0
6039580,483,CASH_OUT,3488355.65,C1658688393,3488355.65,0.0,C2021292359,177670.78,3666026.43,1
2801137,224,TRANSFER,99316.36,C1707526700,99316.36,0.0,C1178212988,0.0,0.0,1
2516870,205,CASH_IN,193338.67,C192426731,4794364.61,4987703.29,C957863132,612970.72,419632.05,0
5745360,399,PAYMENT,73876.11,C951170412,224635.0,150758.89,M1300650800,0.0,0.0,0
6062281,503,PAYMENT,2907.88,C387323853,0.0,0.0,M22023914,0.0,0.0,0
1832574,163,CASH_OUT,762135.72,C1088995906,762135.72,0.0,C967226405,47768.78,809904.5,1
5770038,400,CASH_OUT,4598089.88,C1115133775,4598089.88,0.0,C1079679103,771511.79,5369601.67,1
6044570,491,TRANSFER,449199.47,C542986012,449199.47,0.0,C628613220,0.0,0.0,1
3640047,275,CASH_OUT,297403.62,C1321328974,0.0,0.0,C2027771540,4333198.63,4630602.24,0
3657135,275,CASH_OUT,513082.74,C1294288160,513082.74,0.0,C1140210219,32452.79,545535.53,1
6021374,468,TRANSFER,19952.89,C10974087,19952.89,0.0,C1896366978,0.0,0.0,1
6188956,570,TRANSFER,9274.56,C125027888,9274.56,0.0,C200984272,0.0,0.0,1
4679454,331,PAYMENT,15120.11,C47701405,35866.0,20745.89,M663890894,0.0,0.0,0
292038,15,CASH_IN,55036.15,C926095934,4031615.83,4086651.98,C1753714541,2072532.9,2017496.74,0
5791801,401,TRANSFER,4481768.26,C2074526030,4481768.26,0.0,C1133721990,0.0,0.0,1
6281793,651,TRANSFER,9996886.64,C429282035,9996886.64,0.0,C1318460385,0.0,0.0,1
1945556,177,CASH_OUT,450150.8,C769531318,0.0,0.0,C1206383075,2521519.85,2971670.65,0
6358609,714,CASH_OUT,10000000.0,C1440908860,10000000.0,0.0,C1590217660,377441.15,10377441.15,1
6271473,619,CASH_OUT,2341474.44,C1090006952,2341474.44,0.0,C264963065,18780.15,2360254.6,1
5159633,357,TRANSFER,653151.55,C1103031078,653151.55,0.0,C1355105404,0.0,0.0,1
4955475,351,TRANSFER,6417789.09,C355768552,6417789.09,0.0,C191674614,0.0,0.0,1
4346911,308,CASH_IN,111362.76,C970042025,6058.0,117420.76,C1100017061,0.0,0.0,0
2354574,190,PAYMENT,13939.45,C694032384,19920.0,5980.55,M1891544324,0.0,0.0,0
5037945,354,CASH_OUT,76267.71,C218416,31784.93,0.0,C1345902553,617698.82,693966.52,0
5988235,414,TRANSFER,533269.77,C761440890,533269.77,0.0,C565561200,0.0,0.0,1
1511341,149,CASH_OUT,7188425.25,C1982019124,7188425.25,0.0,C2025892351,781697.03,7970122.27,1
6328875,689,TRANSFER,953615.38,C448881117,953615.38,0.0,C1434350285,0.0,0.0,1
3618331,273,CASH_OUT,2230432.56,C227395466,2230432.56,0.0,C1510391871,0.0,2230432.56,1
6119235,538,TRANSFER,1392337.38,C1855947267,1392337.38,0.0,C1347484785,0.0,0.0,1
576345,30,CASH_OUT,236947.25,C474899128,236947.25,0.0,C116505755,70084.28,307031.53,1
1059688,117,TRANSFER,16671.29,C1319377475,16671.29,0.0,C1414915255,0.0,0.0,1
3894620,284,CASH_OUT,235686.59,C1183815795,0.0,0.0,C1552304434,430124.78,665811.37,0
653948,35,TRANSFER,136983.26,C828966021,136983.26,0.0,C253711141,0.0,0.0,1
1235348,134,CASH_IN,34679.84,C1042676528,4181399.33,4216079.18,C150877933,306673.19,550386.14,0
6118830,537,CASH_OUT,81278.73,C58339720,81278.73,0.0,C1656842502,2087033.64,2168312.37,1
1489293,142,PAYMENT,370.2,C981405855,0.0,0.0,M1624048726,0.0,0.0,0
5443707,378,TRANSFER,152603.42,C981804282,25192.0,0.0,C1421590856,1777898.39,1930501.81,0
1030386,60,CASH_OUT,581421.85,C1175189548,581421.85,0.0,C340833561,407848.96,989270.81,1
2801144,224,CASH_OUT,107351.33,C937130374,107351.33,0.0,C1822662997,3976355.4,4083706.73,1
680,1,TRANSFER,20128.0,C137533655,20128.0,0.0,C1848415041,0.0,0.0,1
4820422,346,PAYMENT,40299.77,C248622395,18242.2,0.0,M725846859,0.0,0.0,0
5376662,376,CASH_IN,113664.93,C492852243,12863582.8,12977247.72,C1414502141,4879583.29,4765918.37,0
1069257,121,CASH_OUT,1241118.86,C1355617171,1241118.86,0.0,C491626410,30436340.62,31677459.48,1
1030300,55,CASH_OUT,760625.76,C749159040,760625.76,0.0,C1749746216,128272.02,888897.78,1
2096960,182,CASH_IN,327954.27,C961245857,17987.0,345941.27,C1619554902,545301.89,217347.62,0
353780,17,CASH_OUT,8075.5,C377905010,0.0,0.0,C1698099308,3126264.66,3134340.16,0
6010859,444,TRANSFER,10000000.0,C838062695,13752520.6,3752520.6,C1614528665,0.0,0.0,1
2348202,189,TRANSFER,2216703.82,C1080269027,2216703.82,0.0,C967600004,0.0,0.0,1
4185261,305,CASH_OUT,120463.98,C1849204269,79354.0,0.0,C1520306893,558222.75,678686.74,0
2801123,222,TRANSFER,211628.75,C369868816,211628.75,0.0,C2037736375,0.0,0.0,1
4272021,307,PAYMENT,21150.63,C1915318846,0.0,0.0,M371186963,0.0,0.0,0
5929149,404,CASH_OUT,141817.16,C1897757235,11756.0,0.0,C48622742,0.0,141817.16,0
5527982,381,CASH_OUT,9189.93,C651825338,0.0,0.0,C1662236360,123649.17,132839.1,0
1911424,166,PAYMENT,13233.53,C1720286132,108511.0,95277.47,M850807716,0.0,0.0,0
5987922,411,TRANSFER,10000000.0,C179802055,12068313.94,2068313.94,C845099418,0.0,0.0,1
1030281,52,TRANSFER,128426.58,C1842985263,128426.58,0.0,C840755462,0.0,0.0,1
1030431,64,TRANSFER,841052.98,C1837436553,841052.98,0.0,C611839321,0.0,0.0,1
1067356,120,TRANSFER,49571.87,C117760847,49571.87,0.0,C578681858,0.0,0.0,1
1030503,69,TRANSFER,19776.71,C1567288795,19776.71,0.0,C1978402788,0.0,0.0,1
4984789,352,CASH_OUT,107662.97,C2131748847,301150.05,193487.08,C55965885,216110.69,323773.66,0
1030434,64,CASH_OUT,1814483.97,C1694539503,1814483.97,0.0,C1906797318,0.0,1814483.97,1
1069131,121,CASH_OUT,2142164.0,C997743545,2142164.0,0.0,C37665985,29822.78,2171986.78,1
4364685,310,PAYMENT,21428.7,C1722412703,0.0,0.0,M1147196609,0.0,0.0,0
2412676,202,CASH_OUT,230480.86,C501834729,0.0,0.0,C461850081,2479880.37,2710361.23,0
5261478,372,PAYMENT,5832.19,C1512301241,72332.27,66500.08,M1628229076,0.0,0.0,0
6052198,495,CASH_OUT,255286.59,C1873655308,255286.59,0.0,C445308859,0.0,255286.59,1
4445585,323,CASH_OUT,1614.01,C1622803348,82127.0,80512.99,C2071236752,181907.64,183521.65,0
3955049,288,PAYMENT,6915.83,C1100677638,454992.0,448076.17,M435509500,0.0,0.0,0
4182630,304,PAYMENT,21013.81,C1860919012,0.0,0.0,M1913548054,0.0,0.0,0
1634405,157,CASH_IN,361581.32,C1957308118,3523222.63,3884803.95,C806911444,388424.79,26843.47,0
3479721,258,PAYMENT,7608.29,C1870271141,27921.0,20312.71,M1128241144,0.0,0.0,0
1096317,130,PAYMENT,3206.01,C1002718279,0.0,0.0,M623241606,0.0,0.0,0
1030739,89,TRANSFER,766631.82,C112075481,766631.82,0.0,C1906745138,0.0,0.0,1
1030351,58,TRANSFER,109525.67,C1677074645,109525.67,0.0,C408634115,0.0,0.0,1
5287516,373,CASH_OUT,141410.98,C767066926,141410.98,0.0,C1291704939,594609.75,736020.74,1
5967514,406,CASH_OUT,4737833.35,C450630495,4737833.35,0.0,C1565281210,11580904.9,16318738.25,1
249352,14,CASH_IN,52937.28,C2130150862,4137727.35,4190664.63,C420762376,5567363.52,5725544.86,0
6036620,477,CASH_OUT,9639524.7,C560583390,9639524.7,0.0,C1975522590,0.0,9639524.7,1
1026527,48,CASH_OUT,125225.92,C1232691847,0.0,0.0,C1599685324,3536390.39,3661616.31,0
2800935,217,TRANSFER,1052668.73,C737805330,1052668.73,0.0,C95497676,0.0,0.0,1
6261907,610,CASH_OUT,33964.87,C2144754403,33964.87,0.0,C1140976771,0.0,33964.87,1
5997444,426,TRANSFER,99804.21,C1507425554,99804.21,0.0,C1679076725,0.0,0.0,1
4388725,315,CASH_OUT,82648.3,C1771024241,82648.3,0.0,C1799501138,403817.5,486465.79,1
3875998,283,TRANSFER,113360.8,C468244226,113360.8,0.0,C410972619,0.0,0.0,1
4372139,310,TRANSFER,1868438.44,C1589465909,1868438.44,0.0,C749177191,0.0,0.0,1
1930262,169,TRANSFER,310712.71,C287179256,310712.71,0.0,C642298837,0.0,0.0,1
481252,19,TRANSFER,1861008.32,C1990303942,1861008.32,0.0,C1308678191,0.0,0.0,1
2361320,190,CASH_OUT,185510.21,C841867558,185510.21,0.0,C1366553935,0.0,185510.21,1
6009604,440,CASH_OUT,10000000.0,C220809630,10000000.0,0.0,C1161159002,253512.69,10253512.69,1
627373,34,PAYMENT,9409.08,C1013103889,74403.79,64994.71,M1655701331,0.0,0.0,0
3043918,234,PAYMENT,7904.17,C431630067,0.0,0.0,M122859154,0.0,0.0,0
1560587,155,TRANSFER,49372.94,C1918133252,49372.94,0.0,C214058020,0.0,0.0,1
5498606,380,PAYMENT,8992.85,C591117415,8088.0,0.0,M289506522,0.0,0.0,0
2801121,222,TRANSFER,35759.12,C1139136882,35759.12,0.0,C1587529790,0.0,0.0,1
5018019,353,CASH_IN,116778.68,C1182881963,99424.0,216202.68,C986377702,524491.4,407712.72,0
3960314,295,TRANSFER,1748611.28,C872116979,1748611.28,0.0,C1742807255,0.0,0.0,1
6272957,626,CASH_OUT,55740.39,C931224089,55740.39,0.0,C1157817503,1659141.34,1714881.73,1
5190806,369,CASH_OUT,138586.77,C1120626602,62923.0,0.0,C395931313,0.0,138586.77,0
1594270,156,PAYMENT,5912.91,C490190179,124490.0,118577.09,M976579645,0.0,0.0,0
1736474,161,CASH_OUT,496761.41,C507492000,11578.0,0.0,C1414373562,0.0,496761.41,0
4048107,300,CASH_IN,321856.13,C1831502388,8708782.49,9030638.62,C790737915,1718760.13,1396904.0,0
6161964,550,TRANSFER,21418.86,C546971696,21418.86,0.0,C1910520742,0.0,0.0,1
6064026,504,TRANSFER,262678.53,C678590002,262678.53,0.0,C1721123505,0.0,0.0,1
6074020,514,TRANSFER,48340.79,C1229636623,48340.79,0.0,C349802040,0.0,0.0,1
4430099,322,CASH_IN,128368.9,C2146062748,10036.0,138404.9,C998423949,1996962.93,1868594.03,0
999861,45,CASH_OUT,95372.75,C1222592227,54631.0,0.0,C969662555,63080.18,158452.93,0
6032854,475,TRANSFER,9511.69,C806333119,9511.69,0.0,C922111429,0.0,0.0,1
4745424,333,CASH_OUT,2070939.88,C828265234,2070939.88,0.0,C62106011,22160714.25,24231654.14,1
5478674,379,PAYMENT,20030.78,C1007339283,427268.0,407237.22,M1883805404,0.0,0.0,0
2801126,222,CASH_OUT,1338487.47,C1574469081,1338487.47,0.0,C528477947,0.0,1338487.47,1
6045013,492,CASH_OUT,2985840.4,C738609409,2985840.4,0.0,C1728230521,386985.85,3372826.25,1
576369,32,CASH_OUT,1164448.96,C1925676917,1164448.96,0.0,C2040690699,1080246.34,2244695.29,1
6282968,656,TRANSFER,84007.22,C579843849,84007.22,0.0,C1006401921,0.0,0.0,1
2064417,181,TRANSFER,252189.32,C636129537,252189.32,0.0,C1515281371,0.0,0.0,1
4347763,309,CASH_IN,16963.58,C1117606095,25908.0,42871.58,C1330108517,0.0,0.0,0
2801119,221,TRANSFER,684174.46,C767035250,684174.46,0.0,C870958103,0.0,0.0,1
6117850,530,TRANSFER,19576.96,C1798813609,19576.96,0.0,C488265159,0.0,0.0,1
2187290,185,CASH_OUT,448265.08,C968159890,448265.08,0.0,C51754444,5805622.24,6253887.32,1
4209602,305,TRANSFER,215629.5,C1719511377,0.0,0.0,C1171190770,389035.97,720733.26,0
928092,43,CASH_OUT,203146.13,C617593789,0.0,0.0,C1254679477,2354436.81,2557582.94,0
1320964,136,CASH_OUT,7563536.91,C983899161,7563536.91,0.0,C1297951488,667243.49,8265310.34,1
5914954,404,TRANSFER,2754759.04,C2039553933,2754759.04,0.0,C1469107972,0.0,0.0,1
5887352,403,PAYMENT,75.83,C730874760,74.0,0.0,M632920873,0.0,0.0,0
6296027,672,TRANSFER,7218629.01,C426878281,7218629.01,0.0,C1596412871,0.0,0.0,1
616792,34,CASH_OUT,30917.39,C1257352420,30917.39,0.0,C984948607,339926.42,370843.82,1
2797305,216,CASH_IN,2502.79,C1124341906,7979959.38,7982462.17,C1368135049,2199879.5,2197376.72,0
1668679,158,TRANSFER,463290.97,C1758797258,0.0,0.0,C1979392543,2686036.15,3149327.12,0
4756546,333,CASH_OUT,436509.61,C1066999793,0.0,0.0,C1030500241,4019288.6,4455798.21,0
2366475,191,PAYMENT,5221.63,C50346998,6080.0,858.37,M1174022046,0.0,0.0,0
3085659,235,CASH_IN,145386.5,C29628161,99427.0,244813.5,C1511442673,0.0,0.0,0
2543992,206,PAYMENT,2074.48,C2057686565,25725.63,23651.15,M2141913043,0.0,0.0,0
1193810,132,CASH_OUT,345868.84,C347989280,22444.0,0.0,C684980251,2360123.41,2705992.25,0
2283022,187,CASH_OUT,856386.66,C1887925622,856386.66,0.0,C128909445,256445.98,1112832.65,1
3369269,254,CASH_IN,120911.47,C1269544077,9249302.53,9370214.0,C413293168,1966445.53,1845534.06,0
3210022,249,CASH_OUT,107758.51,C76567537,10110.0,0.0,C711722338,0.0,107758.51,0
6130797,542,CASH_IN,158327.54,C549527561,6924228.99,7082556.53,C14990083,6062843.09,5904515.55,0
1480342,141,PAYMENT,732.67,C792865768,0.0,0.0,M1117574083,0.0,0.0,0
5847791,402,CASH_OUT,313749.18,C1882155359,99551.0,0.0,C1880287465,973071.83,1286821.01,0
1510122,145,CASH_OUT,34301.19,C1096551373,34301.19,0.0,C632622590,0.0,34301.19,1
916577,43,PAYMENT,3310.07,C1549479570,103014.0,99703.93,M1994809609,0.0,0.0,0
6265345,614,TRANSFER,424700.99,C1177326295,424700.99,0.0,C1796978414,0.0,0.0,1
3881460,283,PAYMENT,1725.89,C601015455,11852.0,10126.11,M1589445755,0.0,0.0,0
5922160,404,PAYMENT,4686.11,C1505525606,116373.0,111686.89,M712373088,0.0,0.0,0
3333244,253,PAYMENT,28798.68,C1786742316,308055.98,279257.3,M141309142,0.0,0.0,0
4374166,311,TRANSFER,588887.54,C1003411937,257.0,0.0,C1319505752,0.0,588887.54,0
6281777,650,TRANSFER,916886.3,C293694231,916886.3,0.0,C1212401014,0.0,0.0,1
350104,17,PAYMENT,7064.17,C336961713,0.0,0.0,M108352567,0.0,0.0,0
5065768,354,CASH_OUT,235563.52,C737655818,403250.0,167686.48,C260088584,0.0,235563.52,0
2860919,227,CASH_OUT,254345.03,C934692263,221521.28,0.0,C1648043433,301501.98,555847.01,0
6081339,520,TRANSFER,658855.33,C1169625105,658855.33,0.0,C1123290650,0.0,0.0,1
6321720,688,TRANSFER,7442005.19,C1517198206,7442005.19,0.0,C1743049474,0.0,0.0,1
6291906,664,CASH_OUT,397069.12,C824215467,397069.12,0.0,C1024853956,0.0,397069.12,1
5426483,378,CASH_OUT,241891.9,C69745768,0.0,0.0,C1965955353,542933.19,784825.1,0
3040666,234,CASH_OUT,210691.92,C200762864,210691.92,0.0,C2092558737,93393.33,304085.25,1
6019700,456,TRANSFER,4017972.88,C571696283,4017972.88,0.0,C340828714,0.0,0.0,1
3395888,255,CASH_OUT,176818.73,C1673646757,0.0,0.0,C1736835733,2252884.04,2429702.77,0
5737449,399,TRANSFER,1082200.06,C1568123931,1082200.06,0.0,C997567120,0.0,0.0,1
5638186,396,PAYMENT,1386.78,C113742715,137082.0,135695.22,M1298280001,0.0,0.0,0
6145885,546,CASH_OUT,1634229.02,C1728886980,1634229.02,0.0,C544429933,0.0,1634229.02,1
6296028,672,CASH_OUT,7218629.01,C578564110,7218629.01,0.0,C903355474,0.0,7218629.01,1
6027400,470,TRANSFER,864994.24,C504859386,864994.24,0.0,C1412133328,0.0,0.0,1
2058823,181,CASH_OUT,666484.6,C1680930409,122560.0,0.0,C559151053,1942847.91,2609332.51,0
6281569,649,TRANSFER,150205.64,C1014484059,150205.64,0.0,C1745685493,0.0,0.0,1
3885909,283,CASH_OUT,31297.17,C1066545281,0.0,0.0,C2093198298,4295900.58,4327197.75,0
741953,38,PAYMENT,179.51,C352280999,0.0,0.0,M1402840650,0.0,0.0,0
6362139,718,CASH_OUT,371449.7,C743630497,371449.7,0.0,C278676454,22146.7,393596.39,1
3462348,257,CASH_OUT,235058.28,C440212684,0.0,0.0,C343075722,411857.23,646915.51,0
6065323,513,CASH_OUT,1530378.45,C678293431,1530378.45,0.0,C1229558199,0.0,1530378.45,1
4473615,324,TRANSFER,1253761.36,C557799765,0.0,0.0,C685325315,7280657.61,8534418.98,0
4346015,308,CASH_OUT,13854.56,C362270236,10299.0,0.0,C1536343054,1419528.75,1433383.31,0
5113052,355,PAYMENT,1444.07,C1913896010,0.0,0.0,M130478732,0.0,0.0,0
4214416,305,TRANSFER,456930.88,C71043059,456930.88,0.0,C1737929512,0.0,0.0,1
3610074,265,CASH_OUT,5721871.91,C533511520,5721871.91,0.0,C226077337,146633.42,5868505.33,1
4118228,302,CASH_OUT,186316.63,C196490422,0.0,0.0,C1125526407,819594.85,1005911.48,0
6112703,526,CASH_OUT,377038.53,C774105103,377038.53,0.0,C1018085685,105508.48,482547.01,1
1652138,158,CASH_OUT,498489.49,C183079931,202944.0,0.0,C2118376469,0.0,498489.49,0
6101910,524,CASH_IN,94761.0,C1908120033,9181668.1,9276429.1,C606771882,1616962.93,1522201.93,0
1065572,120,CASH_OUT,1860190.06,C1426147702,1860190.06,0.0,C1451093652,300576.4,2160766.46,1
6065292,510,TRANSFER,550231.35,C1633390625,550231.35,0.0,C1517406910,0.0,0.0,1
2015109,180,CASH_OUT,323349.64,C1518747259,47128.0,0.0,C1422145202,0.0,323349.64,0
5563740,388,CASH_OUT,680224.41,C2094995286,680224.41,0.0,C1259079602,1058527.77,1738752.19,1
6273155,632,CASH_OUT,480404.03,C6427083,480404.03,0.0,C1751510346,40564.78,520968.81,1
2474963,204,CASH_IN,46498.93,C1409851237,905239.04,951737.97,C532643303,382925.55,336426.62,0
5833504,402,CASH_IN,28785.58,C1142174499,6504686.37,6533471.94,C653113666,1081392.94,1052607.36,0
2020698,180,CASH_IN,342863.75,C1492236504,101895.0,444758.75,C766356030,0.0,0.0,0
6281499,648,CASH_OUT,774868.1,C1516959235,774868.1,0.0,C1812639726,131877.41,906745.51,1
2835495,226,CASH_OUT,29174.8,C526626217,29174.8,0.0,C477310004,4093.57,33268.36,1
819198,40,TRANSFER,31930.24,C1311186566,31930.24,0.0,C1907577066,0.0,0.0,1
6120238,538,CASH_OUT,202968.27,C432604452,202968.27,0.0,C22286417,618614.54,821582.81,1
3317257,252,PAYMENT,33270.38,C447247326,0.0,0.0,M333159237,0.0,0.0,0
3650431,275,CASH_OUT,26659.35,C1096880962,0.0,0.0,C387410916,88007.09,114666.44,0
2381623,194,TRANSFER,21741.36,C522310977,21741.36,0.0,C11945612,0.0,0.0,1
